,MP_asset_symbol,MP_timestamp,MP_price_in_stable
6728,osmosis,2022-12-14,0.9191631807880022
6729,osmosis,2022-12-15,0.8944809632898135
6730,osmosis,2022-12-16,0.8674413200179195
6731,osmosis,2022-12-17,0.7772648979009638
6732,osmosis,2022-12-18,0.785772337925975
6733,osmosis,2022-12-19,0.7783661053356561
6734,osmosis,2022-12-20,0.7402138909255093
6735,osmosis,2022-12-21,0.740832478007939
6736,osmosis,2022-12-22,0.7176981833205338
6737,osmosis,2022-12-23,0.7266680804387037
6738,osmosis,2022-12-24,0.7408966366208498
6739,osmosis,2022-12-25,0.7468355605341002
6740,osmosis,2022-12-26,0.7427540595340166
6741,osmosis,2022-12-27,0.7485296590088113
6742,osmosis,2022-12-28,0.736542187112705
6743,osmosis,2022-12-29,0.7067714890720362
6744,osmosis,2022-12-30,0.700487732993759
6745,osmosis,2022-12-31,0.6951151794727721
6746,osmosis,2023-01-01,0.6854945955934906
6747,osmosis,2023-01-02,0.6885229211621103
6748,osmosis,2023-01-03,0.7137100320200688
6749,osmosis,2023-01-04,0.7271077654668469
6750,osmosis,2023-01-05,0.7319962079205861
6751,osmosis,2023-01-06,0.7173764379740468
6752,osmosis,2023-01-07,0.7261694541784965
6753,osmosis,2023-01-08,0.7219153817635054
6754,osmosis,2023-01-09,0.7353039021297133
6755,osmosis,2023-01-10,0.7563044552047298
6756,osmosis,2023-01-11,0.7669336632535716
6757,usd-coin,2021-01-11,1.0017748548493897
6758,usd-coin,2021-01-12,1.0037355736018048
6759,usd-coin,2021-01-13,1.0030626259102515
6760,usd-coin,2021-01-14,1.002332080230294
6761,usd-coin,2021-01-15,1.0037235586606632
6762,usd-coin,2021-01-16,1.00170040030678
6763,usd-coin,2021-01-17,1.0004455946387552
6764,usd-coin,2021-01-18,0.997716406553554
6765,usd-coin,2021-01-19,0.999571076203274
6766,usd-coin,2021-01-20,0.9944315615856414
6767,usd-coin,2021-01-21,1.0015223442123866
6768,usd-coin,2021-01-22,1.0001832166728162
6769,usd-coin,2021-01-23,1.001389397096311
6770,usd-coin,2021-01-24,0.9996681217219734
6771,usd-coin,2021-01-25,1.0008067267035037
6772,usd-coin,2021-01-26,0.9990399783495204
6773,usd-coin,2021-01-27,0.9998673338225952
6774,usd-coin,2021-01-28,1.0005503726351923
6775,usd-coin,2021-01-29,0.992744520925428
6776,usd-coin,2021-01-30,0.997796295989064
6777,usd-coin,2021-01-31,0.9965047694774088
6778,usd-coin,2021-02-01,0.9972769381297606
6779,usd-coin,2021-02-02,0.998177851358974
6780,usd-coin,2021-02-03,0.9989742383267868
6781,usd-coin,2021-02-04,0.999675695892607
6782,usd-coin,2021-02-05,0.995119243958496
6783,usd-coin,2021-02-06,1.000969157102204
6784,usd-coin,2021-02-07,1.0005846939887308
6785,usd-coin,2021-02-08,0.9956883031989144
6786,usd-coin,2021-02-09,1.0022510075876712
6787,usd-coin,2021-02-10,1.0015524870201002
6788,usd-coin,2021-02-11,0.9967785933736666
6789,usd-coin,2021-02-12,0.9968832423756454
6790,usd-coin,2021-02-13,0.9990964028294615
6791,usd-coin,2021-02-14,0.9993562097938667
